tweet,label,created_at,id
pastiin pilih ptn kak bukan pts terus bisa mungkin lolos beasiswa kip soal nya aku teman orang tua bilang kalau mau kuliah kerja dulu ngotot mau kuliah bapak ibu cerai bapak enggak tuju sama sekali nah ngandelin kipk nyata,positif,2025-02-22 09:30:52+00:00,169
lapor ketidaklayakan mahasiswa unib terima kip kuliah merdeka masyarakat pindai qr code fler laku lapor taut,positif,2025-02-24 03:57:53+00:00,170
perintah buka daftar kip kuliah saat daftar,positif,2025-02-26 06:29:18+00:00,171
kipk ngaret bayar mental sama fisik mau puasa mikir bayar uang kosan lpj suruh tepat waktu cair lambat kesi kuliah cuman pegang kip,positif,2025-02-26 03:26:14+00:00,172
hai aku daftar kip nik nya daftar dtks enggak tau desil berapa kasih tau aku dong sama tau desil berapa,positif,2025-03-02 09:20:53+00:00,173
banyak siswa terima kip kuliah hasil lolos snbp bagai ptn akademik vokasi ikut provinsi jumlah siswa kip kuliah banyak terima ptn akademik aceh siswa jawa timur siswa sumatera utara siswa jawa tengah siswa jawa barat siswa sumatera barat siswa sulawesi selatan siswa sulawesi tenggara siswa sulawesi tengah siswa lampung siswa terima kip kuliah sempat kuliah gratis bantu biaya hidup fasilitas lain bagaimana nih dapat kamu kelik original content by lampung gih sumber seleksi nasional terima mahasiswa baru snpmb liburanlampung,positif,2025-03-02 07:42:59+00:00,174
enggak hubung kok walaupun sama kamu kip tetap bikin akun kipk kuliah kalau mau aju aku lupa kayak bagaimana kalo misal kamu daftar calon kipkmasih calon bakal seleksi pas kamu ketima ptnbakal gratis utbk nya tahun lalu aku,positif,2025-03-04 09:57:17+00:00,175
daftar kip kuliah dulu pilih seleksi utbk snbt akun kip kuliah baru daftar snbt sinkron sila tunggu dulu sinkron tanda sinkron muncul no daftar kipk daftar snbt,positif,2025-03-10 21:44:22+00:00,176
daftar kipk dulu isi semua menu seleksi akun kip muncul klik daftar seleksi utbk snbt akun kip kuliah baru daftar utbk snbt lamar kipk harap daftar awalawal butuh sinkronisasi akun snpmb amp kipk,positif,2025-03-10 14:47:24+00:00,177
daftar kip kuliah tipe lamar kipk gratis biaya daftar tetap bayar biaya daftar,positif,2025-03-10 07:02:17+00:00,178
inti apa duit kip tuju utama buat tunjang butuh kuliah kamu kos makan bensin lain masuk penting kamu paham urgensi anak kipk kok pakai ip beli baju bagus sepatu bagus punya motor lain enggak lihat gembel kurang,negatif,2025-03-12 21:19:39+00:00,179
enggak tes wawancara snbp kalau kip biasa nilai sih maba layaktidak kipk,positif,2025-03-14 22:14:24+00:00,180
syarat cara daftar kip kuliah jalur utbk snbt batas maret lewat,negatif,2025-03-14 21:50:01+00:00,181
ktp surat identitas wajib kalau enggak punya ktp bawa kartu ajar terus surat ket kelas wajib bawa lama sklijazah keluar tes langsung daftar seleksi utbksnbt menu seleksi kip kuliah perlu bikin akun kipk lag,negatif,2025-03-18 21:45:52+00:00,182
perlu masuk menu seleksi akun kip kuliah terus daftar seleksi snbt kayak gambar enggak perlu bikin akun kipk,positif,2025-03-18 21:42:04+00:00,183
cara cek terima kip kuliah maret besar dana bantu,positif,2025-03-18 16:37:59+00:00,184
hasil seleksi nasional dasar prestasi snbp umum hari umum sebut calon mahasiswa hasil lulus aju kartu indonesia pintar kip kuliah,positif,2025-03-18 14:14:41+00:00,185
kip kuliah lulus snbp snbt rp hingga rp per bulan lewat,positif,2025-03-18 13:11:11+00:00,186
alur tuh begini kamu login web portal snpmb sama kip kuliah pertama login portal snpmb abistu login kipk nah kip kuliah bagi seleksi terus daftar seleksi bagi snbt utbk terus balik portal snpmb terus daftar snbt,positif,2025-03-20 15:24:30+00:00,187
cara cek terima kip kuliah jumat maret besar dana bantu,positif,2025-03-20 14:41:55+00:00,188
kapan dana kip kuliah cair ikut jadwal cair besar dana terima terima manfaat kip kuliah md,positif,2025-03-20 09:43:35+00:00,189
cara cek terima kip kuliah minggu maret besar dana bantu,positif,2025-03-22 12:57:35+00:00,190
hai kak boorangdungii maaf bikin kakak tunggu cair dana kipk laku tahap laku kece lalu layan media sosial bni kakak lihat informasi status tahap cair mahasiswa kip kuliah lalu link guna akun kip kuliah masingmasing kakak daftar terima dana bantu status nyata sedang proses cair dana bank dana kredit maksimal hari kerja tanggal cantum website kip kak admin saran kakak cek mutasi rekening kala via echannel bni pasti rekening status aktif moga info admin bantu sehat selalu kak tks cx novi,positif,2025-03-22 03:43:20+00:00,191
kalau daftar kipk utbk kan punya connect kip sama akun snbtnya jadi jagajaga kalau sambung mau utbk kip apa daftar pas masuk kuliah kan,positif,2025-03-24 20:02:35+00:00,192
daftar jalur mandiri guna kip kuliah syarat,negatif,2025-03-24 12:02:14+00:00,193
cara cek terima kip kuliah rabu maret besar dana bantu,positif,2025-03-26 03:00:21+00:00,194
cara cek terima kip kuliah senin maret besar dana bantu,positif,2025-03-30 19:09:50+00:00,195
cara cek terima kip kuliah rabu april besar dana bantu,positif,2025-04-01 18:17:49+00:00,196
cara cek terima kip kuliah jumat april besar dana bantu,positif,2025-04-03 12:39:39+00:00,197
regulasi beasiswa kip kuliah adik ppapt adik kipk rupa program beda adik bantu perintah kipk bantu sosial tahap daftar siswa daftar adik kipk,positif,2025-04-03 03:13:10+00:00,198
cara cek terima kip kuliah kamis april besar dana bantu,positif,2025-04-03 02:32:10+00:00,199
cara cek terima kip kuliah minggu april besar dana bantu,positif,2025-04-05 17:58:32+00:00,200
cara cek terima kip kuliah kamis april besar dana bantu,positif,2025-04-09 15:57:07+00:00,201
cara cek terima kip kuliah sabtu april besar dana bantu,positif,2025-04-11 15:15:43+00:00,202
cara cek terima kip kuliah senin april besar dana bantu,positif,2025-04-13 14:48:06+00:00,203
daftar kip kuliah jalur mandiri ptn buka oktober cara daftar onlinenya mudah cuma perlu nik nisn npsn email aktif pasti kamu penuh syarat ekonomi akademik kreatif nana gita produser yuna fikry,positif,2025-04-15 09:04:11+00:00,204
cara cek terima kip kuliah kamis april besar dana bantu,positif,2025-04-17 03:48:01+00:00,205
cara cek terima kip kuliah senin april besar dana bantu,positif,2025-04-21 02:20:13+00:00,206
cara cek terima kip kuliah rabu april besar dana bantu,positif,2025-04-23 01:59:52+00:00,207
tinggal login nomor daftar kode akses kamu milik belum kalau lupa bagaimana hubung helpdesknya kip kuliah website kipk,positif,2025-04-25 08:31:47+00:00,208
cara cek terima kip kuliah jumat april besar dana bantu,positif,2025-04-25 07:36:45+00:00,209
cara cek terima kip kuliah minggu april besar dana bantu,positif,2025-04-27 02:19:20+00:00,210
catat jadwal wawancara kip kuliah mulai juli siap baca lengkap,positif,2025-05-03 09:50:48+00:00,211
cara cek terima kip kuliah senin mei besar dana bantu,positif,2025-05-05 01:50:26+00:00,212
cara cek terima kip kuliah rabu mei besar dana bantu,positif,2025-05-07 03:19:23+00:00,213
lansir laman resmi kip kuliah jumat daftar akun siswa kip kuliah buka hingga oktober md,positif,2025-05-09 10:12:24+00:00,214
cara cek terima kip kuliah jumat mei besar dana bantu,positif,2025-05-09 02:55:50+00:00,215
cara cek terima kip kuliah senin mei besar dana bantu,positif,2025-05-12 02:54:48+00:00,216
ironis aroma bulan mei barusan ingat hari didik nasional mahasiswawi terima kipk terima hak hingga sekarang bulan lebih web sim kip kuliah status aju guru tinggi,positif,2025-05-16 07:41:28+00:00,217
bukan anggar kipk masuk dampak thd bijak perintah effisiensi anggar hingga sekarang mundur bulan lebih terima kip kuliah jadi hak bahkan sts web sim kip sts stuck aju guru,positif,2025-05-16 07:31:18+00:00,218
cara cek terima kip kuliah jumat mei besar dana bantu,positif,2025-05-16 01:54:32+00:00,219
suka kipk on going genap halo akuntansi kabar baik temanteman terima beasiswa kip kuliah surat putus suka kipk ongoing semester genap tahun akademik resmi terbit,positif,2025-05-18 12:35:38+00:00,220
undang bina mahasiswa kip kuliah halo akuntansi rangka laku bina seluruh mahasiswa terima beasiswa kartu indonesia pintar kuliah kipk undang temanteman hadir giat bina,positif,2025-05-18 12:34:56+00:00,221
cara cek terima kip kuliah selasa mei besar dana bantu,positif,2025-05-20 03:30:06+00:00,222
perintah buka daftar kartu indonesia pintar kuliah kipk merdeka februari oktober mahasiswayang kurang mampu tingkat prestasi langsung studi,positif,2024-02-16 12:30:15+00:00,223
perintah buka daftar kartu indonesia pintar kuliah kipk merdeka februari oktober mahasiswa kurang mampu tingkat prestasi langsung studi laman,positif,2024-02-16 03:20:00+00:00,224
beasiswa kartu indonesia pintar kuliah kipk beasiswa aperti bumn beasiswa holding pln beasiswa prestasi akademik nasional internasional,positif,2024-02-26 21:27:12+00:00,225
perintah tegas pihak larang anak pns dapat beasiswa kartu indonesia pintar kuliah kipk sampai langsung sony h wijaya tim teknis kip kuliah puslapdik kemendikbud ristek iya tetap walaupun gaji rendah misal golong i ungkap gaji pokok golong i juta juta sudahsudah anak pns ukt maksimum,positif,2024-03-21 07:24:29+00:00,226
lingkar bapak alhamdulillah nih terima tes ptn favorit alhamdulillah bapak cuma pns golong ii nak gaji cuma juta susah biayainnya enggak apa pak coba daftar program perintah nama kartu indonesia pintar kuliah kamu urus nak pak rt mau minta surat terang mampu buat urus kipk kamu anak pak solihin kan iya pak pns dinas tani kan kok minta sktm bapak cuma tukang jaga malam sana pak antar kamu bawa dinas sosial oke pak pak dinsos mau minta sktm antar rt oke buat apa buat daftar kipk pak kerja bapak kamu pns iya pak waduh susah coba dulu walaupun gaji cuma juta iya pak kampus mau daftar ulang oke kasih tagih listrik air foto rumah sama slip gaji orang tua buat tentu ukt pak sekali sktm buat daftar kipk oke bentar cek sama pasuk data coba kamu cek buat kipk besok kamu datang hah kok uktnya paling tinggi pak orang tua kamu pns iya pak memang atur kalau pns memang uktnya paling tinggi hah pak kampus bagaimana kipk hasil coba kamu cek enggak terima pak kok gaji bapak kan cuma juta tengah umk orang tua pns kata sistem kemendikbud halo kemendikbud iya perlu apa mau tanya memang kalau pns enggak kipk iya enggak semua pns memang enggak gaji bapak cuma juta teman golong i cuma juta pak atur memang pns enggak jabat bikin rilis koran kemarin pak kampus enggak nih kipk paksa bayar kalau ukt maksimum enggak kuat bayar alternatif coba bank sama bapak siapa tahu pinjam bu cs bank mau aju pinjam buat bayar ukt anak baik pak cek pak solihin cek hasil enggak kasih pinjam bu mohon maaf pak resiko gagal bayar tinggi waduh terus bagaimana bu coba sekolah suka pns pak wah disekolahin buat nyicil rumah biaya hidup bu mohon maaf pak enggak bantu memang atur pak kampus enggak pak enggak pak hasil bapak enggak cukup coba pinjol kerjasama sama kampus mas pinjol kalau pinjam juta buat ukt semester mesti nyicil berapa juta per bulan lama tahun wah jatuh juta dong bunga juta sendiri iya mas waduh enggak mampu bayar mas memang atur pak kampus enggak pak enggak kuat bayar kamu cuti dulu kerja dulu time pak bagaimana prosedur kamu bayar ukt jadi juta per semester hah kok kan ngapangapain pak memang atur pak kampus kalau gap year dulu bagaimana kamu tahun depan tes tes kan terima enggak tunda kayak universitas ln enggak kan lulus tes memang atur mas pinjol kaya paksa pinjem deh enggak jalan siap transfer kalau gagal bayar bagaimana denda sama catat bi checking pak kampus semester bayar ukt kalau rapel sama semester depan denda hah denda berapa juta juta pinjem pinjol kemarin juta bunga memang atur mas pinjol pinjem deh kemarin kan bayar mau bagaimana enggak sanggup bayar sekarang catat sama laporin ojk buat slik nama ganti sekarang bukan bi checking mau bagaimana mas iya memang atur halo pinjol uang buat bayar mas enggak bayar sekarang waduh mas sliknya tambah jelek mas lunasin segera enggak uang mas laporin ojk cv kamu bagus banget aktif organisasi iya terima kasih bu rekruter ipk kamu bagus skill set kamu sesuai sama dibutuhin user terima kasih oke final paperwork dulu offer terima kasih hari usaha user hubung halo hrd usaha a mohon maaf banget cek slik ojknya jelek enggak terima kan butuh kerja buat bayar utang ukt iya usaha atur mungkin baik dulu kredit bagaimana baik kredit kalau enggak hasil memang atur coba usaha halo hrd usaha b mohon maaf banget cek slik ojknya jelek enggak terima kan butuh kerja buat bayar utang ukt iya usaha atur mungkin baik dulu kredit bagaimana baik kredit kalau enggak hasil memang atur coba usaha halo hrd usaha sih mohon maaf banget cek slik ojknya jelek enggak terima kan butuh kerja buat bayar utang ukt iya usaha atur mungkin baik dulu kredit bagaimana baik kredit kalau enggak hasil memang atur coba usaha bagaimana nak kerja bapak susah cari kerja sekarang padahal cv ipk sama aktivitas organisasi bagus loh kok enggak iya garagara jerat pinjol buat bayar utang ukt slik ojknya jadi jelek jadi pns enggak cek slik ojk coba dulu alhamdulillah terima pns bapak alhamdulillah mana dinas tani pak jadi tukang jaga malam kayak bapak enggak apa nak penting halal calon istri bapak bulan depan mau nikah wow moga lancar nak bapak alhamdulillah nih terima tes tempat kuliah bapak dulu alhamdulillah bapak cuma pns golong ii nak tukang jaga malam gaji cuma juta susah biayainnya enggak apa pak coba daftar program perintah dulu nama kartu indonesia pintar kuliah sekarang jadi apa enggak tahu kamu urus nak,positif,2024-04-18 07:55:38+00:00,227
menfess kampus spill terima kartu indonesia pintar kuliah kipk salah sasar kipk malah tonton konser punya barang bermerk rame menfess kampus ikut ngespill mahasiswa kipk gaya hidup hedon,negatif,2024-04-20 21:56:25+00:00,228
kipk kartu indonesia pintar kuliah,positif,2024-04-20 03:13:22+00:00,229
kalau memang pure kerja memang enggak salah kipk enggak diberhetiin alas dpet kerja banyak duit nama kartu indonesia pintar kuliah pintar kerja duit banyak pas kuliah nama kartu indonesia miskin,positif,2024-04-20 02:40:19+00:00,230
kan tuju kipk didik jelas syarat ipk enggak turun nama kartu indonesia pintarkuliah kamu terima tingkat didik dong kalo ipk turun kan arti biaya jadi sia terima manfaat baik,positif,2024-04-30 17:22:37+00:00,231
beberapa jam seru sendiri baca soal mahasiswa mampu kuliah gratis pakai kartu indonesia pintar kuliah kipk depan sosmed foyafoya depan orang kampus aku misqueen bagaimana kalian semua,positif,2024-04-30 15:51:50+00:00,232
kipk kan kartu indonesia pintar kuliah kalo sama mah kip beda nama,positif,2024-04-30 13:15:14+00:00,233
kipk stands for kartu indonesia pintar kuliah iya pintar ngibul kasihan anjrot orang orang benar miskin mundur kipk enggak terima kalau jakarta mau ajuin kjp enggak daerah luar jakarta,positif,2024-04-30 12:18:55+00:00,234
kartu indonesia pintar kuliah beda zoubstanzial bidikmisi tuju sama kipk kata sempurna bidikmisi eh nyata selengkapnyda sini pak,positif,2024-04-30 11:18:31+00:00,235
perintah lalu menteri didik dana bantu didik tahun besar rp triliun skema kartu indonesia pintar kuliah kipk menteri didik nadiem makarim kata skema kipk tahun cakup total anggar rp triliun semua biaya didik per mahasiswa sama rata rp mahasiswa biaya hidup per mahasiswa sama semua daerah seluruh indonesia besar rp per bulan,positif,2024-04-30 10:04:45+00:00,236
ramai media sosial terima kartu indonesia pintar kuliah kipk pamer gaya hidup mewah media sosial jumlah alas kipk cabut,positif,2024-05-02 08:47:34+00:00,237
mahasiswa universitas diponegoro undip semarang jawa tengah terima beasiswa kartu indonesia pintar kuliah kipk viral media sosial gaya hidup mewah alias hedon,positif,2024-05-02 08:18:18+00:00,238
salah satu utang didik hari didik didik moral asal judge dengki nama kipk kartu indonesia pintar kuliah p i n t a r mbak menang lomba sana sini pintar she deserve,positif,2024-05-02 08:00:58+00:00,239
media sosial ramai informasi jumlah mahasiswa terima kartu indonesia pintar kuliah kipk universitas diponegoro undip semarang jawa tengah duga tepat sasar terima kipk undip ungkap warganet duga justru gaya hidup mewah nilai menyalahgunakan bantu kipk beri mahasiswa mampu kreatif anasthasya produser larissa huda,positif,2024-05-02 07:24:50+00:00,240
akhir perintah masalah kartu indonesia pintar kuliah kipk mulai kuat muka publik kipk harus mahasiswa kurang mampu malah sasar mahasiswa kayak raya lahir,negatif,2024-05-02 03:47:15+00:00,241
waduh teman - teman barubaru jagat maya digegerin sama berita orang mahasiswa terima kipk kartu indonesia pintar kuliah pamer gaya hidup hedon media sosial kipk sendiri tuh program perintah asih beasiswa buat mahasiswa keluarga kurang mampu,positif,2024-05-02 03:21:44+00:00,242
viral medsos cerita orang mahasiswa terima kartu indonesia pintar kuliah kipk tampil gaya hidup hedon kisah picu debat netizen,positif,2024-05-02 02:22:42+00:00,243
kemenko pmk buka suara kait heboh jumlah mahasiswa terima kartu indonesia pintar kuliah kipk sebut gaya hedonistik kemenko pmk kata mahasiswa hedonis sebut undur diri program kipk gtgt,positif,2024-05-06 05:30:00+00:00,244
kali muncul ada informasi terima kartu indonesia pintar kuliah kipk universitas gadjah mada ugm gaya hedon,positif,2024-05-06 00:01:25+00:00,245
